Dimension,hypothesis_id,hypothesis_type,human_mean_score,human_n,llm_mean_score,llm_n,model
Significance,HUM_24,HUM,0.45,30,0.06666666666666667,30,gemini
Significance,HUM_25,HUM,0.45,30,0.1,30,gemini
Significance,HUM_26,HUM,0.5833333333333334,30,0.03333333333333333,30,gemini
Significance,HUM_27,HUM,0.5,30,0.03333333333333333,30,gemini
Significance,HUM_28,HUM,0.5166666666666667,30,0.03333333333333333,30,gemini
Significance,HUM_29,HUM,0.55,30,0.03333333333333333,30,gemini
Significance,HUM_30,HUM,0.48333333333333334,30,0.0,30,gemini
Significance,HUM_31,HUM,0.48333333333333334,30,0.06666666666666667,30,gemini
Significance,HUM_32,HUM,0.38333333333333336,30,0.26666666666666666,30,gemini
Significance,HUM_33,HUM,0.5166666666666667,30,0.06666666666666667,30,gemini
Significance,HUM_34,HUM,0.4666666666666667,30,0.25,30,gemini
Significance,HUM_35,HUM,0.45,30,0.1,30,gemini
Significance,HUM_36,HUM,0.4,30,0.1,30,gemini
Significance,HUM_37,HUM,0.45,30,0.03333333333333333,30,gemini
Significance,HUM_38,HUM,0.4166666666666667,30,0.2,30,gemini
Significance,HUM_39,HUM,0.43333333333333335,30,0.13333333333333333,30,gemini
Significance,HUM_40,HUM,0.5833333333333334,30,0.43333333333333335,30,gemini
Significance,HUM_41,HUM,0.5,30,0.1,30,gemini
Significance,HUM_42,HUM,0.5166666666666667,30,0.06666666666666667,30,gemini
Significance,HUM_43,HUM,0.4,30,0.03333333333333333,30,gemini
Significance,HUM_44,HUM,0.5833333333333334,30,0.13333333333333333,30,gemini
Significance,HUM_45,HUM,0.6166666666666667,30,0.06666666666666667,30,gemini
Significance,LLM_01,LLM,0.5166666666666667,30,0.9666666666666667,30,gemini
Significance,LLM_02,LLM,0.4,30,0.4666666666666667,30,gemini
Significance,LLM_03,LLM,0.5333333333333333,30,0.9666666666666667,30,gemini
Significance,LLM_04,LLM,0.5666666666666667,30,0.8333333333333334,30,gemini
Significance,LLM_05,LLM,0.4166666666666667,30,0.9666666666666667,30,gemini
Significance,LLM_06,LLM,0.5333333333333333,30,0.9666666666666667,30,gemini
Significance,LLM_07,LLM,0.65,30,0.8666666666666667,30,gemini
Significance,LLM_08,LLM,0.5666666666666667,30,0.7333333333333333,30,gemini
Significance,LLM_09,LLM,0.5,30,0.9,30,gemini
Significance,LLM_10,LLM,0.5666666666666667,30,0.75,30,gemini
Significance,LLM_11,LLM,0.45,30,0.7666666666666667,30,gemini
Significance,LLM_12,LLM,0.5833333333333334,30,0.9,30,gemini
Significance,LLM_13,LLM,0.5166666666666667,30,0.9333333333333333,30,gemini
Significance,LLM_14,LLM,0.55,30,0.8333333333333334,30,gemini
Significance,LLM_15,LLM,0.26666666666666666,30,1.0,30,gemini
Significance,LLM_16,LLM,0.45,30,0.7,30,gemini
Significance,LLM_17,LLM,0.5166666666666667,30,0.9333333333333333,30,gemini
Significance,LLM_18,LLM,0.48333333333333334,30,0.9,30,gemini
Significance,LLM_19,LLM,0.7166666666666667,30,0.9666666666666667,30,gemini
Significance,LLM_20,LLM,0.5666666666666667,30,1.0,30,gemini
Significance,LLM_21,LLM,0.5166666666666667,30,0.8,30,gemini
Significance,LLM_22,LLM,0.48333333333333334,30,0.8666666666666667,30,gemini
Significance,LLM_23,LLM,0.36666666666666664,30,0.8666666666666667,30,gemini
Significance,LLM_24,LLM,0.4666666666666667,30,1.0,30,gemini
Significance,LLM_25,LLM,0.5333333333333333,30,0.6666666666666666,30,gemini
Significance,LLM_26,LLM,0.5166666666666667,30,0.9666666666666667,30,gemini
Significance,LLM_27,LLM,0.45,30,1.0,30,gemini
Significance,LLM_28,LLM,0.6,30,0.9333333333333333,30,gemini
Significance,LLM_29,LLM,0.5166666666666667,30,0.9333333333333333,30,gemini
Significance,LLM_30,LLM,0.6333333333333333,30,0.8333333333333334,30,gemini
Significance,LLM_31,LLM,0.43333333333333335,30,0.8666666666666667,30,gemini
Significance,LLM_32,LLM,0.5333333333333333,30,0.8333333333333334,30,gemini
Significance,LLM_33,LLM,0.43333333333333335,30,0.9,30,gemini
Significance,LLM_34,LLM,0.48333333333333334,30,0.8,30,gemini
Significance,LLM_35,LLM,0.5666666666666667,30,0.8333333333333334,30,gemini
Significance,LLM_36,LLM,0.5166666666666667,30,0.9333333333333333,30,gemini
Significance,LLM_37,LLM,0.36666666666666664,30,0.8,30,gemini
Significance,LLM_38,LLM,0.45,30,0.8,30,gemini
Significance,LLM_39,LLM,0.6333333333333333,30,0.9,30,gemini
Significance,LLM_40,LLM,0.4,30,1.0,30,gemini
Significance,LLM_41,LLM,0.5,30,0.8333333333333334,30,gemini
Significance,LLM_42,LLM,0.6333333333333333,30,0.8666666666666667,30,gemini
Significance,LLM_43,LLM,0.48333333333333334,30,0.9333333333333333,30,gemini
Significance,LLM_44,LLM,0.5166666666666667,30,0.9333333333333333,30,gemini
Significance,LLM_45,LLM,0.4166666666666667,30,0.9666666666666667,30,gemini
Testability,HUM_01,HUM,0.5333333333333333,30,0.7,30,gemini
Testability,HUM_02,HUM,0.48333333333333334,30,0.16666666666666666,30,gemini
Testability,HUM_03,HUM,0.6333333333333333,30,0.6833333333333333,30,gemini
Testability,HUM_04,HUM,0.5333333333333333,30,0.03333333333333333,30,gemini
Testability,HUM_05,HUM,0.3333333333333333,30,0.36666666666666664,30,gemini
Testability,HUM_06,HUM,0.5166666666666667,30,0.8166666666666667,30,gemini
Testability,HUM_07,HUM,0.6833333333333333,30,0.9166666666666666,30,gemini
Testability,HUM_08,HUM,0.5333333333333333,30,0.85,30,gemini
Testability,HUM_09,HUM,0.4,30,0.16666666666666666,30,gemini
Testability,HUM_10,HUM,0.43333333333333335,30,0.7,30,gemini
Testability,HUM_11,HUM,0.5666666666666667,30,0.9,30,gemini
Testability,HUM_12,HUM,0.48333333333333334,30,0.8833333333333333,30,gemini
Testability,HUM_13,HUM,0.5,30,0.7333333333333333,30,gemini
Testability,HUM_14,HUM,0.5666666666666667,30,0.03333333333333333,30,gemini
Testability,HUM_15,HUM,0.48333333333333334,30,0.6833333333333333,30,gemini
Testability,HUM_16,HUM,0.48333333333333334,30,0.31666666666666665,30,gemini
Testability,HUM_17,HUM,0.55,30,0.7833333333333333,30,gemini
Testability,HUM_18,HUM,0.5833333333333334,30,0.48333333333333334,30,gemini
Testability,HUM_19,HUM,0.45,30,0.8833333333333333,30,gemini
Testability,HUM_20,HUM,0.45,30,0.3333333333333333,30,gemini
Testability,HUM_21,HUM,0.5,30,0.8833333333333333,30,gemini
Testability,HUM_22,HUM,0.48333333333333334,30,0.4666666666666667,30,gemini
Testability,HUM_23,HUM,0.65,30,0.7833333333333333,30,gemini
Testability,HUM_24,HUM,0.5333333333333333,30,0.9666666666666667,30,gemini
Testability,HUM_25,HUM,0.6666666666666666,30,0.9333333333333333,30,gemini
Testability,HUM_26,HUM,0.36666666666666664,30,0.8666666666666667,30,gemini
Testability,HUM_27,HUM,0.5666666666666667,30,0.45,30,gemini
Testability,HUM_28,HUM,0.48333333333333334,30,0.0,30,gemini
Testability,HUM_29,HUM,0.5333333333333333,30,0.06666666666666667,30,gemini
Testability,HUM_30,HUM,0.5666666666666667,30,1.0,30,gemini
Testability,HUM_31,HUM,0.4,30,0.9166666666666666,30,gemini
Testability,HUM_32,HUM,0.23333333333333334,30,0.4,30,gemini
Testability,HUM_33,HUM,0.4666666666666667,30,0.0,30,gemini
Testability,HUM_34,HUM,0.5,30,0.8166666666666667,30,gemini
Testability,HUM_35,HUM,0.45,30,0.7833333333333333,30,gemini
Testability,HUM_36,HUM,0.5333333333333333,30,0.9166666666666666,30,gemini
Testability,HUM_37,HUM,0.45,30,0.85,30,gemini
Testability,HUM_38,HUM,0.38333333333333336,30,0.9,30,gemini
Testability,HUM_39,HUM,0.5833333333333334,30,0.9666666666666667,30,gemini
Testability,HUM_40,HUM,0.35,30,0.2,30,gemini
Testability,HUM_41,HUM,0.5666666666666667,30,0.95,30,gemini
Testability,HUM_42,HUM,0.5,30,0.03333333333333333,30,gemini
Testability,HUM_43,HUM,0.4666666666666667,30,0.06666666666666667,30,gemini
Testability,HUM_44,HUM,0.6166666666666667,30,0.9,30,gemini
Testability,HUM_45,HUM,0.6666666666666666,30,0.7666666666666667,30,gemini
Testability,LLM_01,LLM,0.6166666666666667,30,0.36666666666666664,30,gemini
Testability,LLM_02,LLM,0.43333333333333335,30,0.5,30,gemini
Testability,LLM_03,LLM,0.48333333333333334,30,0.43333333333333335,30,gemini
Testability,LLM_04,LLM,0.55,30,0.6833333333333333,30,gemini
Testability,LLM_05,LLM,0.65,30,0.36666666666666664,30,gemini
Testability,LLM_06,LLM,0.5666666666666667,30,0.3333333333333333,30,gemini
Testability,LLM_07,LLM,0.5166666666666667,30,0.55,30,gemini
Testability,LLM_08,LLM,0.48333333333333334,30,0.13333333333333333,30,gemini
Testability,LLM_09,LLM,0.48333333333333334,30,0.23333333333333334,30,gemini
Testability,LLM_10,LLM,0.5833333333333334,30,0.7666666666666667,30,gemini
Testability,LLM_11,LLM,0.43333333333333335,30,0.8666666666666667,30,gemini
Testability,LLM_12,LLM,0.55,30,0.4,30,gemini
Testability,LLM_13,LLM,0.5166666666666667,30,0.36666666666666664,30,gemini
Testability,LLM_14,LLM,0.48333333333333334,30,0.55,30,gemini
Testability,LLM_15,LLM,0.25,30,0.1,30,gemini
Testability,LLM_16,LLM,0.5,30,0.1,30,gemini
Testability,LLM_17,LLM,0.65,30,0.23333333333333334,30,gemini
Testability,LLM_18,LLM,0.6,30,0.23333333333333334,30,gemini
Testability,LLM_19,LLM,0.4666666666666667,30,0.23333333333333334,30,gemini
Testability,LLM_20,LLM,0.48333333333333334,30,0.11666666666666667,30,gemini
Testability,LLM_21,LLM,0.48333333333333334,30,0.26666666666666666,30,gemini
Testability,LLM_22,LLM,0.45,30,0.6666666666666666,30,gemini
Testability,LLM_23,LLM,0.55,30,0.25,30,gemini
Testability,LLM_24,LLM,0.4166666666666667,30,0.6333333333333333,30,gemini
Testability,LLM_25,LLM,0.36666666666666664,30,0.5,30,gemini
Testability,LLM_26,LLM,0.45,30,0.31666666666666665,30,gemini
Testability,LLM_27,LLM,0.55,30,0.23333333333333334,30,gemini
Testability,LLM_28,LLM,0.45,30,0.55,30,gemini
Testability,LLM_29,LLM,0.48333333333333334,30,0.6166666666666667,30,gemini
Testability,LLM_30,LLM,0.6666666666666666,30,0.1,30,gemini
Testability,LLM_31,LLM,0.4166666666666667,30,0.3333333333333333,30,gemini
Testability,LLM_32,LLM,0.55,30,0.5833333333333334,30,gemini
Testability,LLM_33,LLM,0.43333333333333335,30,0.6166666666666667,30,gemini
Testability,LLM_34,LLM,0.38333333333333336,30,0.3,30,gemini
Testability,LLM_35,LLM,0.55,30,0.06666666666666667,30,gemini
Testability,LLM_36,LLM,0.55,30,0.13333333333333333,30,gemini
Testability,LLM_37,LLM,0.35,30,0.3333333333333333,30,gemini
Testability,LLM_38,LLM,0.6,30,0.36666666666666664,30,gemini
Testability,LLM_39,LLM,0.45,30,0.55,30,gemini
Testability,LLM_40,LLM,0.4,30,0.4666666666666667,30,gemini
Testability,LLM_41,LLM,0.48333333333333334,30,0.36666666666666664,30,gemini
Testability,LLM_42,LLM,0.5,30,0.6,30,gemini
Testability,LLM_43,LLM,0.43333333333333335,30,0.5333333333333333,30,gemini
Testability,LLM_44,LLM,0.5,30,0.4666666666666667,30,gemini
Testability,LLM_45,LLM,0.5166666666666667,30,0.26666666666666666,30,gemini
Novelty,HUM_01,HUM,0.5,30,0.0,30,gpt
Novelty,HUM_02,HUM,0.5833333333333334,30,0.06666666666666667,30,gpt
Novelty,HUM_03,HUM,0.4166666666666667,30,0.0,30,gpt
Novelty,HUM_04,HUM,0.38333333333333336,30,0.0,30,gpt
Novelty,HUM_05,HUM,0.5333333333333333,30,0.0,30,gpt
Novelty,HUM_06,HUM,0.5,30,0.16666666666666666,30,gpt
Novelty,HUM_07,HUM,0.4,30,0.13333333333333333,30,gpt
Novelty,HUM_08,HUM,0.5333333333333333,30,0.0,30,gpt
Novelty,HUM_09,HUM,0.5166666666666667,30,0.06666666666666667,30,gpt
Novelty,HUM_10,HUM,0.45,30,0.0,30,gpt
Novelty,HUM_11,HUM,0.4166666666666667,30,0.23333333333333334,30,gpt
Novelty,HUM_12,HUM,0.38333333333333336,30,0.2,30,gpt
Novelty,HUM_13,HUM,0.5,30,0.26666666666666666,30,gpt
Novelty,HUM_14,HUM,0.4,30,0.1,30,gpt
Novelty,HUM_15,HUM,0.6,30,0.3333333333333333,30,gpt
Novelty,HUM_16,HUM,0.5,30,0.03333333333333333,30,gpt
Novelty,HUM_17,HUM,0.45,30,0.06666666666666667,30,gpt
Novelty,HUM_18,HUM,0.5166666666666667,30,0.36666666666666664,30,gpt
Novelty,HUM_19,HUM,0.5166666666666667,30,0.16666666666666666,30,gpt
Novelty,HUM_20,HUM,0.5166666666666667,30,0.13333333333333333,30,gpt
Novelty,HUM_21,HUM,0.4,30,0.1,30,gpt
Novelty,HUM_22,HUM,0.55,30,0.06666666666666667,30,gpt
Novelty,HUM_23,HUM,0.4,30,0.23333333333333334,30,gpt
Novelty,HUM_24,HUM,0.4666666666666667,30,0.03333333333333333,30,gpt
Novelty,HUM_25,HUM,0.38333333333333336,30,0.03333333333333333,30,gpt
Novelty,HUM_26,HUM,0.5833333333333334,30,0.0,30,gpt
Novelty,HUM_27,HUM,0.5,30,0.0,30,gpt
Novelty,HUM_28,HUM,0.5166666666666667,30,0.03333333333333333,30,gpt
Novelty,HUM_29,HUM,0.6,30,0.1,30,gpt
Novelty,HUM_30,HUM,0.4666666666666667,30,0.0,30,gpt
Novelty,HUM_31,HUM,0.45,30,0.13333333333333333,30,gpt
Novelty,HUM_32,HUM,0.5833333333333334,30,0.23333333333333334,30,gpt
Novelty,HUM_33,HUM,0.5166666666666667,30,0.3,30,gpt
Novelty,HUM_34,HUM,0.5,30,0.3,30,gpt
Novelty,HUM_35,HUM,0.5166666666666667,30,0.13333333333333333,30,gpt
Novelty,HUM_36,HUM,0.4166666666666667,30,0.06666666666666667,30,gpt
Novelty,HUM_37,HUM,0.5166666666666667,30,0.03333333333333333,30,gpt
Novelty,HUM_38,HUM,0.48333333333333334,30,0.1,30,gpt
Novelty,HUM_39,HUM,0.5333333333333333,30,0.13333333333333333,30,gpt
Novelty,HUM_40,HUM,0.65,30,0.3,30,gpt
Novelty,HUM_41,HUM,0.4166666666666667,30,0.1,30,gpt
Novelty,HUM_42,HUM,0.4166666666666667,30,0.2,30,gpt
Novelty,HUM_43,HUM,0.4666666666666667,30,0.06666666666666667,30,gpt
Novelty,HUM_44,HUM,0.43333333333333335,30,0.13333333333333333,30,gpt
Novelty,HUM_45,HUM,0.5833333333333334,30,0.03333333333333333,30,gpt
Novelty,LLM_01,LLM,0.4166666666666667,30,1.0,30,gpt
Novelty,LLM_02,LLM,0.43333333333333335,30,0.7,30,gpt
Novelty,LLM_03,LLM,0.48333333333333334,30,0.8666666666666667,30,gpt
Novelty,LLM_04,LLM,0.4666666666666667,30,0.7,30,gpt
Novelty,LLM_05,LLM,0.4166666666666667,30,0.9,30,gpt
Novelty,LLM_06,LLM,0.45,30,0.9,30,gpt
Novelty,LLM_07,LLM,0.7,30,0.8333333333333334,30,gpt
Novelty,LLM_08,LLM,0.6166666666666667,30,0.8666666666666667,30,gpt
Novelty,LLM_09,LLM,0.5,30,0.9666666666666667,30,gpt
Novelty,LLM_10,LLM,0.55,30,0.6333333333333333,30,gpt
Novelty,LLM_11,LLM,0.5,30,0.7,30,gpt
Novelty,LLM_12,LLM,0.55,30,0.8333333333333334,30,gpt
Novelty,LLM_13,LLM,0.55,30,0.9,30,gpt
Novelty,LLM_14,LLM,0.4166666666666667,30,0.7666666666666667,30,gpt
Novelty,LLM_15,LLM,0.45,30,0.9666666666666667,30,gpt
Novelty,LLM_16,LLM,0.4,30,1.0,30,gpt
Novelty,LLM_17,LLM,0.5166666666666667,30,0.9,30,gpt
Novelty,LLM_18,LLM,0.48333333333333334,30,0.9666666666666667,30,gpt
Novelty,LLM_19,LLM,0.55,30,0.9333333333333333,30,gpt
Novelty,LLM_20,LLM,0.65,30,0.9666666666666667,30,gpt
Novelty,LLM_21,LLM,0.4,30,1.0,30,gpt
Novelty,LLM_22,LLM,0.4166666666666667,30,0.8333333333333334,30,gpt
Novelty,LLM_23,LLM,0.4166666666666667,30,0.8666666666666667,30,gpt
Novelty,LLM_24,LLM,0.55,30,0.9,30,gpt
Novelty,LLM_25,LLM,0.5666666666666667,30,0.7666666666666667,30,gpt
Novelty,LLM_26,LLM,0.6166666666666667,30,0.8333333333333334,30,gpt
Novelty,LLM_27,LLM,0.6333333333333333,30,1.0,30,gpt
Novelty,LLM_28,LLM,0.5833333333333334,30,0.9333333333333333,30,gpt
Novelty,LLM_29,LLM,0.4666666666666667,30,1.0,30,gpt
Novelty,LLM_30,LLM,0.5333333333333333,30,1.0,30,gpt
Novelty,LLM_31,LLM,0.4666666666666667,30,0.8333333333333334,30,gpt
Novelty,LLM_32,LLM,0.5333333333333333,30,0.8333333333333334,30,gpt
Novelty,LLM_33,LLM,0.48333333333333334,30,0.7666666666666667,30,gpt
Novelty,LLM_34,LLM,0.6166666666666667,30,0.8666666666666667,30,gpt
Novelty,LLM_35,LLM,0.5,30,0.9666666666666667,30,gpt
Novelty,LLM_36,LLM,0.48333333333333334,30,1.0,30,gpt
Novelty,LLM_37,LLM,0.3333333333333333,30,0.7666666666666667,30,gpt
Novelty,LLM_38,LLM,0.4166666666666667,30,0.8666666666666667,30,gpt
Novelty,LLM_39,LLM,0.5833333333333334,30,0.9666666666666667,30,gpt
Novelty,LLM_40,LLM,0.5166666666666667,30,0.9333333333333333,30,gpt
Novelty,LLM_41,LLM,0.5666666666666667,30,0.8666666666666667,30,gpt
Novelty,LLM_42,LLM,0.75,30,0.9666666666666667,30,gpt
Novelty,LLM_43,LLM,0.48333333333333334,30,0.9,30,gpt
Novelty,LLM_44,LLM,0.5833333333333334,30,0.8666666666666667,30,gpt
Novelty,LLM_45,LLM,0.43333333333333335,30,0.9666666666666667,30,gpt
Significance,HUM_01,HUM,0.5833333333333334,30,0.03333333333333333,30,gpt
Significance,HUM_02,HUM,0.5333333333333333,30,0.16666666666666666,30,gpt
Significance,HUM_03,HUM,0.6166666666666667,30,0.06666666666666667,30,gpt
Significance,HUM_04,HUM,0.5,30,0.0,30,gpt
Significance,HUM_05,HUM,0.55,30,0.0,30,gpt
Significance,HUM_06,HUM,0.6333333333333333,30,0.43333333333333335,30,gpt
Significance,HUM_07,HUM,0.5333333333333333,30,0.3,30,gpt
Significance,HUM_08,HUM,0.55,30,0.0,30,gpt
Significance,HUM_09,HUM,0.36666666666666664,30,0.03333333333333333,30,gpt
Significance,HUM_10,HUM,0.38333333333333336,30,0.0,30,gpt
Significance,HUM_11,HUM,0.45,30,0.7333333333333333,30,gpt
Significance,HUM_12,HUM,0.38333333333333336,30,0.26666666666666666,30,gpt
Significance,HUM_13,HUM,0.48333333333333334,30,0.43333333333333335,30,gpt
Significance,HUM_14,HUM,0.48333333333333334,30,0.0,30,gpt
Significance,HUM_15,HUM,0.5,30,0.8333333333333334,30,gpt
Significance,HUM_16,HUM,0.5833333333333334,30,0.23333333333333334,30,gpt
Significance,HUM_17,HUM,0.45,30,0.2,30,gpt
Significance,HUM_18,HUM,0.5,30,0.5333333333333333,30,gpt
Significance,HUM_19,HUM,0.4166666666666667,30,0.8,30,gpt
Significance,HUM_20,HUM,0.45,30,0.5,30,gpt
Significance,HUM_21,HUM,0.45,30,0.4,30,gpt
Significance,HUM_22,HUM,0.5666666666666667,30,0.16666666666666666,30,gpt
Significance,HUM_23,HUM,0.5,30,0.5666666666666667,30,gpt
Significance,HUM_24,HUM,0.45,30,0.03333333333333333,30,gpt
Significance,HUM_25,HUM,0.45,30,0.13333333333333333,30,gpt
Significance,HUM_26,HUM,0.5833333333333334,30,0.1,30,gpt
Significance,HUM_27,HUM,0.5,30,0.06666666666666667,30,gpt
Significance,HUM_28,HUM,0.5166666666666667,30,0.06666666666666667,30,gpt
Significance,HUM_29,HUM,0.55,30,0.23333333333333334,30,gpt
Significance,HUM_30,HUM,0.48333333333333334,30,0.0,30,gpt
Significance,HUM_31,HUM,0.48333333333333334,30,0.0,30,gpt
Significance,HUM_32,HUM,0.38333333333333336,30,0.3333333333333333,30,gpt
Significance,HUM_33,HUM,0.5166666666666667,30,0.1,30,gpt
Significance,HUM_34,HUM,0.4666666666666667,30,0.06666666666666667,30,gpt
Significance,HUM_35,HUM,0.45,30,0.36666666666666664,30,gpt
Significance,HUM_36,HUM,0.4,30,0.26666666666666666,30,gpt
Significance,HUM_37,HUM,0.45,30,0.03333333333333333,30,gpt
Significance,HUM_38,HUM,0.4166666666666667,30,0.5,30,gpt
Significance,HUM_39,HUM,0.43333333333333335,30,0.13333333333333333,30,gpt
Significance,HUM_40,HUM,0.5833333333333334,30,0.8333333333333334,30,gpt
Significance,HUM_41,HUM,0.5,30,0.16666666666666666,30,gpt
Significance,HUM_42,HUM,0.5166666666666667,30,0.3333333333333333,30,gpt
Significance,HUM_43,HUM,0.4,30,0.06666666666666667,30,gpt
Significance,HUM_44,HUM,0.5833333333333334,30,0.16666666666666666,30,gpt
Significance,HUM_45,HUM,0.6166666666666667,30,0.1,30,gpt
Significance,LLM_01,LLM,0.5166666666666667,30,0.9333333333333333,30,gpt
Significance,LLM_02,LLM,0.4,30,0.43333333333333335,30,gpt
Significance,LLM_03,LLM,0.5333333333333333,30,1.0,30,gpt
Significance,LLM_04,LLM,0.5666666666666667,30,0.6666666666666666,30,gpt
Significance,LLM_05,LLM,0.4166666666666667,30,0.7333333333333333,30,gpt
Significance,LLM_06,LLM,0.5333333333333333,30,0.9666666666666667,30,gpt
Significance,LLM_07,LLM,0.65,30,1.0,30,gpt
Significance,LLM_08,LLM,0.5666666666666667,30,0.7666666666666667,30,gpt
Significance,LLM_09,LLM,0.5,30,0.7666666666666667,30,gpt
Significance,LLM_10,LLM,0.5666666666666667,30,0.5333333333333333,30,gpt
Significance,LLM_11,LLM,0.45,30,0.7,30,gpt
Significance,LLM_12,LLM,0.5833333333333334,30,0.8,30,gpt
Significance,LLM_13,LLM,0.5166666666666667,30,0.8,30,gpt
Significance,LLM_14,LLM,0.55,30,0.8666666666666667,30,gpt
Significance,LLM_15,LLM,0.26666666666666666,30,0.9333333333333333,30,gpt
Significance,LLM_16,LLM,0.45,30,0.7,30,gpt
Significance,LLM_17,LLM,0.5166666666666667,30,0.8,30,gpt
Significance,LLM_18,LLM,0.48333333333333334,30,0.7333333333333333,30,gpt
Significance,LLM_19,LLM,0.7166666666666667,30,0.9666666666666667,30,gpt
Significance,LLM_20,LLM,0.5666666666666667,30,0.9333333333333333,30,gpt
Significance,LLM_21,LLM,0.5166666666666667,30,0.6666666666666666,30,gpt
Significance,LLM_22,LLM,0.48333333333333334,30,0.8333333333333334,30,gpt
Significance,LLM_23,LLM,0.36666666666666664,30,0.8333333333333334,30,gpt
Significance,LLM_24,LLM,0.4666666666666667,30,1.0,30,gpt
Significance,LLM_25,LLM,0.5333333333333333,30,0.36666666666666664,30,gpt
Significance,LLM_26,LLM,0.5166666666666667,30,1.0,30,gpt
Significance,LLM_27,LLM,0.45,30,0.9,30,gpt
Significance,LLM_28,LLM,0.6,30,0.7,30,gpt
Significance,LLM_29,LLM,0.5166666666666667,30,0.4666666666666667,30,gpt
Significance,LLM_30,LLM,0.6333333333333333,30,0.6,30,gpt
Significance,LLM_31,LLM,0.43333333333333335,30,0.7666666666666667,30,gpt
Significance,LLM_32,LLM,0.5333333333333333,30,0.9666666666666667,30,gpt
Significance,LLM_33,LLM,0.43333333333333335,30,0.8,30,gpt
Significance,LLM_34,LLM,0.48333333333333334,30,0.43333333333333335,30,gpt
Significance,LLM_35,LLM,0.5666666666666667,30,0.5,30,gpt
Significance,LLM_36,LLM,0.5166666666666667,30,0.8666666666666667,30,gpt
Significance,LLM_37,LLM,0.36666666666666664,30,0.6666666666666666,30,gpt
Significance,LLM_38,LLM,0.45,30,0.8,30,gpt
Significance,LLM_39,LLM,0.6333333333333333,30,0.7666666666666667,30,gpt
Significance,LLM_40,LLM,0.4,30,0.9666666666666667,30,gpt
Significance,LLM_41,LLM,0.5,30,0.5,30,gpt
Significance,LLM_42,LLM,0.6333333333333333,30,0.36666666666666664,30,gpt
Significance,LLM_43,LLM,0.48333333333333334,30,0.8333333333333334,30,gpt
Significance,LLM_44,LLM,0.5166666666666667,30,0.7333333333333333,30,gpt
Significance,LLM_45,LLM,0.4166666666666667,30,0.8333333333333334,30,gpt
Testability,HUM_01,HUM,0.5333333333333333,30,0.7333333333333333,30,gpt
Testability,HUM_02,HUM,0.48333333333333334,30,0.2,30,gpt
Testability,HUM_03,HUM,0.6333333333333333,30,0.8,30,gpt
Testability,HUM_04,HUM,0.5333333333333333,30,0.03333333333333333,30,gpt
Testability,HUM_05,HUM,0.3333333333333333,30,0.4666666666666667,30,gpt
Testability,HUM_06,HUM,0.5166666666666667,30,0.6,30,gpt
Testability,HUM_07,HUM,0.6833333333333333,30,0.9,30,gpt
Testability,HUM_08,HUM,0.5333333333333333,30,0.9333333333333333,30,gpt
Testability,HUM_09,HUM,0.4,30,0.6333333333333333,30,gpt
Testability,HUM_10,HUM,0.43333333333333335,30,0.9333333333333333,30,gpt
Testability,HUM_11,HUM,0.5666666666666667,30,0.9,30,gpt
Testability,HUM_12,HUM,0.48333333333333334,30,0.9666666666666667,30,gpt
Testability,HUM_13,HUM,0.5,30,0.7666666666666667,30,gpt
Testability,HUM_14,HUM,0.5666666666666667,30,0.1,30,gpt
Testability,HUM_15,HUM,0.48333333333333334,30,0.6666666666666666,30,gpt
Testability,HUM_16,HUM,0.48333333333333334,30,0.23333333333333334,30,gpt
Testability,HUM_17,HUM,0.55,30,0.6,30,gpt
Testability,HUM_18,HUM,0.5833333333333334,30,0.5,30,gpt
Testability,HUM_19,HUM,0.45,30,0.7666666666666667,30,gpt
Testability,HUM_20,HUM,0.45,30,0.26666666666666666,30,gpt
Testability,HUM_21,HUM,0.5,30,0.7666666666666667,30,gpt
Testability,HUM_22,HUM,0.48333333333333334,30,0.9,30,gpt
Testability,HUM_23,HUM,0.65,30,0.7333333333333333,30,gpt
Testability,HUM_24,HUM,0.5333333333333333,30,0.9666666666666667,30,gpt
Testability,HUM_25,HUM,0.6666666666666666,30,0.9666666666666667,30,gpt
Testability,HUM_26,HUM,0.36666666666666664,30,0.8333333333333334,30,gpt
Testability,HUM_27,HUM,0.5666666666666667,30,0.6333333333333333,30,gpt
Testability,HUM_28,HUM,0.48333333333333334,30,0.03333333333333333,30,gpt
Testability,HUM_29,HUM,0.5333333333333333,30,0.16666666666666666,30,gpt
Testability,HUM_30,HUM,0.5666666666666667,30,1.0,30,gpt
Testability,HUM_31,HUM,0.4,30,1.0,30,gpt
Testability,HUM_32,HUM,0.23333333333333334,30,0.6,30,gpt
Testability,HUM_33,HUM,0.4666666666666667,30,0.0,30,gpt
Testability,HUM_34,HUM,0.5,30,0.7666666666666667,30,gpt
Testability,HUM_35,HUM,0.45,30,0.6,30,gpt
Testability,HUM_36,HUM,0.5333333333333333,30,0.9666666666666667,30,gpt
Testability,HUM_37,HUM,0.45,30,0.9666666666666667,30,gpt
Testability,HUM_38,HUM,0.38333333333333336,30,0.9,30,gpt
Testability,HUM_39,HUM,0.5833333333333334,30,1.0,30,gpt
Testability,HUM_40,HUM,0.35,30,0.2,30,gpt
Testability,HUM_41,HUM,0.5666666666666667,30,0.9666666666666667,30,gpt
Testability,HUM_42,HUM,0.5,30,0.16666666666666666,30,gpt
